Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
263152_at 466.227864953074 529.407633985958 662.240134588157 610.311753654575 389.45680612147 264.343575189266
263153_s_at 5637.39341075688 4973.57029601922 4478.70922988158 4497.26792185577 5888.74557899092 4184.32496914559
263154_at 283.441225614478 364.046743117277 494.22204747595 340.770846921936 222.096136053025 315.776126388402
263155_at 417.232937618407 549.069042527685 343.78581820289 523.625339398126 401.769553793901 461.432267479244
263156_at 2653.29358797117 1718.84393296161 2151.91804379762 1718.75749329620 2328.8821060608 2053.56311967183
263157_at 9734.6817680089 8168.55497053299 7485.78917557588 9219.64468571229 9533.84371638556 11715.5935078827
263158_at 239.133153179137 148.389259077631 59.7832329600037 303.77637339033 201.270536712870 136.3175006441
263159_at 1494.78732244092 1611.10393748439 1517.79295862433 1064.70268133365 1395.80022189024 1480.53486468178
263160_at 1289.65229780645 1208.12439414650 1164.78173788430 1180.76049223312 1247.19851327574 1236.13402962927
263161_at 60.6651583195094 27.6265766350438 22.0689773425784 19.804100614241 8.84705843857883 18.1141331757704
263162_at 408.569424785892 519.950792002131 482.053964220768 469.071755910476 443.678589326664 499.554906653959
263163_at 153.179419847734 284.227604104189 232.038793888737 169.457846153824 143.168463055067 298.469299569007
263164_at 256.106729070304 255.654446803856 470.975891649492 332.43972809318 212.004307341737 236.618943777727
263165_at 597.886419201929 600.194974873163 631.854960813153 544.363770716055 593.995754477817 730.414193080986
263166_at 3.01824132068496 58.7897135479685 23.6242947733099 14.5159350721394 4.49792650074302 42.2380737208716
263167_at 439.34317105184 480.572670799987 181.335532040128 431.101354464903 340.41941848098 282.031479801899
263168_at 22.4591542366384 409.831293211156 38.0671409312759 13.2009847924359 9.5743063869104 6.28914915883842
263169_at 132.058017073652 40.8806826759224 69.8000148245147 164.111246463884 74.0993522563473 79.233967410832
263170_at 511.737435410622 558.353216462427 602.577028992629 237.275535556257 420.677871508729 610.009505654855
263171_at 1426.82696062724 968.801145059029 1442.23378210254 1388.62561671878 1465.71283563211 1371.56020575368
263172_at 507.894706474954 565.391813370926 346.036685827812 490.276330773593 436.948993523438 643.128476022434
263173_at 79.647424258111 296.131318454077 143.634085368630 194.779879164528 88.9416996070611 32.9645849702201
263174_at 34.8328926626937 41.1167083900799 59.2954829515989 417.810639718791 7.13090156020444 13.7013083513353
263175_at 8.17098314648502 23.4793383010226 39.3746401081337 10.4566062276179 11.6052771675813 17.1751180378917
263176_at 22.2425930288078 63.0196748047218 557.344495098748 147.046431355604 22.6906680004609 5.13566545150598
263177_at 79.0384620509644 17.4958591191381 29.1214357909669 276.315867147907 124.915663573985 123.267414600992
263178_at 36.9476740776985 123.608737144096 30.6465666705885 266.724757576406 97.5779009854827 120.228726684497
263179_at 402.085680285392 340.509596592231 493.177241280691 339.065216971393 264.488336058536 218.863698732492
263180_at 763.108513011211 546.587551812671 848.61007848031 608.055792405805 1015.14517309135 564.057591148142
263181_at 1488.52587902411 1394.98268129016 1598.47339892863 1052.25993338497 1398.76769402388 1254.00857743150
263182_at 707.961514117618 506.874278522386 514.341158751552 1025.89705062452 857.897783984738 706.773630752539
263183_at 1802.68112508901 1771.51112251733 1594.66535474427 1789.86513970791 1519.37041334449 2240.26510399444
263184_at 24.8005438907418 223.239120499067 55.5285899338619 20.1290776416215 59.1730818620952 49.3047956182457
263185_at 708.174666900948 562.912245459061 1066.67093902103 562.231966080446 755.113974942152 726.00395453236
263186_at 28.1276207181607 116.789173181264 307.697776187212 13.7309595219363 5.34030458032768 142.553095122852
263187_at 2.42714546021298 203.342271962345 19.6842280066631 234.740470323257 3.97912576894664 89.6456870820478
263188_at 39.5872195719149 21.867769205052 238.205264072845 36.0430695221454 56.4692364034867 32.3193528125174
263189_at 9.88198412806753 141.450013184224 215.596049659999 451.933209042108 8.5472962678718 37.454156826494
263190_at 6.32287034188609 172.89113555149 247.87484502883 54.5912872968475 15.9174257829524 12.2027101047922
263191_at 19.0330849477832 8.29819670827048 24.4834115319277 9.13050236373273 1.85587422694687 76.657503108445
263192_at 835.591465492245 936.695444067092 548.368897523938 1119.29331914194 753.014223721701 952.500857514989
263193_at 1051.57038866437 1440.45441080271 1109.02341263429 1125.44809843061 1168.86530438151 1287.32836929356
263194_at 251.908892650487 250.939840043213 75.6602318910193 29.2337213177837 284.198642695338 297.478094864337
263195_at 102.592178245909 19.0026595772034 36.2183288215392 82.5002032508513 30.7442221491204 30.4292569304500
263196_at 446.680516788894 492.111754290301 441.998091123233 455.681716493257 402.026888652055 547.752275125483
263197_at 11.2673774578833 21.0072704031076 32.9097662291412 27.5992810327233 6.22901719869358 10.0204017505009
263198_at 564.530207395437 607.208092142354 530.958572045398 402.981333362579 336.114850588979 608.805813034915
263199_at 128.265403750312 235.067091019706 411.1659579662 280.525292790473 130.637294563395 60.0647522263351
263200_at 268.634645422367 179.424457855331 156.808590147958 421.011471162464 209.641710486628 21.0855513621703
263201_at 14.8856689183616 285.581203558450 53.9571025503171 22.4044791812198 59.0487833298902 77.954121227092
263202_at 155.746145609108 246.195823976297 285.334829193664 116.833422023014 111.363214215139 216.901265692762
263203_at 18.7737020435333 43.2158500340652 11.6173466370323 215.053693219753 31.0443473069897 132.564141772457
263204_at 52.358165809727 111.386736139276 261.65806966638 16.4170375671183 12.3090209386068 36.7663530257862
263205_at 506.276073375233 515.15673188853 444.586243305984 810.646301774256 452.381302512007 335.467900589225
263206_at 4902.57956748311 4732.39403697717 4426.37913639233 4051.82652024967 4917.24750820783 4906.21210037003
263207_at 82.815741882503 58.9490187566412 73.7514445342041 75.0702074130305 104.211509981967 91.481662761863
263208_at 1292.57055790574 1083.04524713774 791.578191685158 1070.93071184561 1732.69251595742 1389.74641601253
263209_at 177.253871146551 144.447821682615 21.5258066120423 9.55674866450158 103.638109601022 122.595067608078
263210_at 2.32955192053826 141.544112071128 47.3418225207039 21.9595274908927 19.0398863806260 173.667600173010
263211_at 56.3291398721514 264.296421839091 45.715096917939 332.162278013884 142.399802784130 22.4360231617505
263212_at 346.807070902609 585.570376036072 212.605447547764 383.515322553773 274.438059890528 268.859564781091
263213_at 25.4455308790356 38.6257408057212 59.1134291688427 42.8459576015222 49.4552972761361 13.7964418653622
263214_at 114.488570390762 33.8518617772020 271.233892047525 309.838114286535 102.700622216731 94.7219551812323
263215_at 6.40666424948413 251.769793339169 198.380873436388 150.969861086820 9.23854118329192 224.059584283438
263216_s_at 6399.99162841035 5255.56553160891 2568.57080458255 5131.01096098201 6784.53365373223 6757.15882237154
263217_at 3.4860950730446 6.89253996507257 21.110888073587 40.9191477833357 4.30445397473689 7.80135339446552
263218_at 77.9655051763453 11.6192257145830 95.9689341336898 28.26040151171 84.2858792276343 139.758441366385
263219_at 165.707357375614 375.668616268343 300.986301280407 24.8077780557296 283.587463823175 107.471050390967
263220_at 464.346340592324 277.720283652439 451.829935736425 316.355450412113 466.672643995736 644.124039223171
263221_at 459.756258680783 520.614509752639 686.451479045313 588.239618695876 441.899805129394 419.819942749299
263222_at 623.938449521761 538.904767976052 525.26083086374 408.811514743771 413.144802036635 342.629748588471
263223_at 1964.82106710538 1721.93043059194 2223.48155859764 1821.44495461846 2216.04440307795 1337.70503268606
263224_at 2150.20007376791 2384.32447351701 2277.84463677025 2243.53072191935 2208.12070826476 2165.83995319266
263225_at 957.569829247491 828.805256113445 1045.64457848172 598.8247032059 867.894869816486 1306.92980263545
263226_at 391.556985673978 609.413911904503 586.327089560614 581.120479393722 454.729939220045 277.928815733555
263227_at 935.080744529436 1203.83219045003 1216.09580376890 506.973350054166 1201.20209052802 760.902477727583
263228_at 2880.55008042368 1844.52969874282 1166.47020317125 1553.22199298831 2990.32259060036 1729.58206595775
263229_s_at 76.7062509439738 27.7537145556658 18.8186562042423 194.240457869351 7.78381482008504 129.19633333701
263230_at 66.4642441744096 384.824761507272 122.073744867364 125.226441005893 94.264164716546 100.701056406146
263231_at 28.6485259887052 17.3102236454978 219.839883029098 13.0987376383931 41.0402617757061 118.002484709067
263232_at 450.072073332246 459.732369737922 761.536241447704 219.790963287688 508.265731547285 153.414254213846
263233_at 94.378397594766 19.7776490619414 122.610271344382 42.203001344845 87.6325756396313 22.8576190009064
263234_at 36.8385311300007 17.6231399503368 28.0915484359484 16.3834505079851 3.50225962476871 19.3297010873476
263235_at 467.861854844883 436.37274660152 605.911849011752 694.943776541705 430.250558865797 552.574710180324
263236_at 1742.98649782610 1719.70924836263 1038.35203749033 2853.73473495647 3477.82532262242 3464.68711493520
263237_at 125.551117023482 183.678545631632 100.492379151006 70.7578478794325 118.235236671984 226.543960860141
263238_at 76.909224901359 70.5629845863416 162.544644300494 431.636798286405 61.9094715664396 98.5256805024978
263239_at 491.538367237016 809.534778639007 515.56082441744 609.095033940622 678.470520168147 374.310217875339
263240_s_at 343.291446752621 276.377594035864 200.233929988275 610.884686486451 395.672976081208 391.404247473443
263241_at 834.00143267576 635.159958151986 763.954692007176 1378.68446731591 1374.83731310921 896.349757786242
263242_at 2206.27179836307 2172.8591319318 2202.91525622777 2152.70410871480 1996.23508609342 2429.59858058060
263243_at 1322.23831601777 1424.37680909606 1161.46778454465 1081.48048911858 1089.81973878896 1752.30972750383
263244_at 77.0273667353699 31.6987190753282 369.880808416639 12.6708137869229 24.8469999038892 140.941415741635
263245_at 60.0468787090448 16.9855443716019 151.452137791322 22.0764374752995 66.1658663754335 156.781086723617
263246_at 114.566782038622 130.501071551697 38.9554107337249 43.1077020970642 101.705986547790 11.8873543392201
263247_at 541.2616410389 591.25489099082 866.900979505778 447.268710486871 476.73747254788 823.211841333154
263248_at 383.008260596191 646.889962703917 252.433596057372 216.19217037733 357.233941778802 375.565686160814
263249_at 713.264777448709 889.795355719495 760.630555031614 1341.81666651058 1115.03172707661 577.318788005148
263250_at 3587.84215462554 3905.8524317658 5180.37821995051 5829.04178843725 6673.16705706398 6207.59167925117
263251_at 873.40819380489 1064.89968837707 982.838714844067 641.767618306194 1401.65953186080 812.45890570629
263252_at 331.342998847166 448.609327858139 341.144617028596 612.744071061943 663.930344927595 398.400667002613
263253_at 373.302693749293 427.912258532402 494.366855801763 691.475410762254 409.80544187222 370.976193735634
263254_x_at 131.179883930974 82.6577335156295 26.7923059983062 13.8802288519988 129.149469350878 121.263717542349
263255_at 256.879512490367 339.056935634805 101.227851263331 498.728901408466 312.337871577593 178.111399285108
263256_at 1082.01838446479 1028.04244462000 650.418371501458 1128.62082034454 1148.76838718873 1116.50812189471
263257_at 4.40308003977227 40.9555062563490 48.6082393622541 23.7730740446961 3.77097324879967 13.4269671497153
263258_at 173.347695007774 158.574365413996 183.536127939916 84.3070920174795 111.358962051816 259.012622752645
263259_at 190.180527457508 235.201248097982 315.203745686372 282.663729220062 209.305489711318 339.82711458671
263260_at 496.153923604535 420.673890520814 591.241373340742 695.597708004755 370.155195760509 546.131187794394
263261_at 515.301583637819 299.198911828893 410.078085320122 335.588321325131 424.676379477083 574.399373061234
263262_at 75.232410606746 34.6936543830615 28.7845901797336 70.9785478950674 39.5164925268138 79.195792264754
263263_at 255.215220644265 329.941291375529 55.7585439639693 348.939468447372 257.462603552399 105.761753163915
263264_at 361.045938598343 304.653622051683 576.928075767893 262.185049422935 420.476645038542 196.654944412783
263265_at 524.153712921741 673.346918757754 416.033285187114 1322.11835988486 861.649705025175 974.88723568289
263266_at 10.7097683737098 43.0015759934198 168.534899212274 210.390892748157 0.92078855131176 5.31276834152743
263267_at 1746.57199381885 1590.61058069173 1221.7902670441 1670.52878019853 1891.96452023395 2075.87882849168
263268_at 178.270763012677 210.106562218890 526.598148555705 417.262089163237 163.969917337472 365.129196929317
263269_at 3.61381036186557 20.0978151264752 30.5288662041361 251.320012691989 4.91753144507779 191.284395547571
263270_at 30.5130433120926 75.3347859773606 137.94401554176 74.5155222966054 19.2574441637631 80.7830614942993
263271_s_at 3.04565234798426 18.1483733907898 123.567955464979 131.708278445438 6.20952011297544 31.4582404154826
263272_at 14.7331006558911 14.1978088342444 96.761611536532 73.4726409750336 19.1503766801650 83.3965148321375
263273_x_at 21.1449674084002 15.7082522304616 86.8024779822878 248.454793131238 49.8814503228014 140.599290047844
263274_at 1036.90865128212 1064.48141760065 853.897053659337 1197.4327875888 1059.37429161369 1061.54066774551
263275_at 3910.73231425981 4161.44576103099 3238.89660494795 5422.26452926954 5175.70213926073 7669.25771166612
263276_at 587.749555035324 780.969155036254 643.573070595982 567.901572569581 571.58694257161 728.83044814852
263277_at 252.475839987549 315.140261378448 396.64689659666 51.9269354357394 260.619444338791 229.288755780186
263278_at 803.411823693457 603.274486727043 817.683360487953 770.967089899726 732.414558920175 603.873093560406
263279_x_at 91.9993395334248 115.763897516951 34.8865019546111 40.8362154722366 71.141442136083 178.070701575894
263280_x_at 5.86498971357465 34.5854512440097 223.703533216124 213.673245638781 21.6566851620060 182.847580400576
263281_at 56.0429224837563 306.7848539242 28.6951926583467 151.038333061749 69.0021820881279 78.6576384833489
263282_at 141.543300305054 104.168567272781 304.294017054959 17.5918725068084 10.2978268913257 96.1980400237757
263283_at 186.823913355462 306.496019288396 32.7645937398975 258.499937346746 99.564908687326 124.803744414483
263284_at 1230.11796668794 1406.62581305109 1211.63330281348 938.713878060714 1830.16425465391 1201.1719303431
263285_at 283.227167985357 478.844170853111 37.5950838346114 678.063984143224 234.071950708962 170.899612479068
263286_at 7959.26887686948 7702.07595433172 7818.87101786751 6103.13146247816 7346.01577484333 6824.13864090862
263287_at 7.41685090492832 22.6048255172183 58.1224375652161 25.3128290970959 5.09096685302772 15.0351366478601
263288_at 840.400398130415 699.765958955848 890.902853269076 571.698450281346 720.978995639424 622.402825615711
263289_at 4628.94355392318 4451.62359918773 4094.26695284485 3673.30198843383 4900.73848826525 4370.58354902782
263290_at 131.756568418182 134.314556241060 21.429848726977 58.6001827686436 71.8750849417155 67.7100196181339
263291_at 67.6943427061687 90.3717922991775 271.14706118636 22.3403540206758 8.8171718055094 75.3303045092896
263292_at 8.73490394541153 39.0548803893976 206.146553788087 37.5722479574631 12.2629513097367 7.46049233441235
263293_x_at 50.0879206885901 90.3006274274197 23.0506450874459 20.1372043660055 6.52922822214825 64.6936379095488
263294_at 16.6154295716961 118.232831344082 175.758478411875 332.943787314809 11.1306598327844 20.0791237407627
263295_at 236.982741625340 186.612724064853 283.687674062594 192.948710609198 189.509269612739 262.070719736651
263296_at 8607.29516440365 6868.81379944536 4926.09410040554 6088.49884181322 6169.40231744267 7343.45482898085
263297_at 361.18312428429 423.641111712953 543.474217895061 743.756101691063 504.638437845292 162.5485639696
263298_at 524.494656306395 611.697063225542 1133.22412434007 611.084717793949 508.914649468102 447.906127683782
263299_s_at 29.7132615172110 111.317174297361 101.641951640522 158.786204159305 4.40355714612838 9.7074389132689
263300_at 55.1959314260056 336.651635728586 234.143811588596 185.173506320796 43.9627723696539 48.8325692958377
263301_x_at 6.0615030393599 24.5125561301158 68.9615433763912 315.736426702356 6.39463175257309 173.526060805534
263302_at 0.26361631515432 95.7998767093485 6.27231306193755 15.5634344679892 0.547500913565338 13.8540827145637
263303_at 1267.0285986767 1044.65839000699 1008.79136705300 1010.80315881886 1248.87847242350 1118.64667651998
263304_at 23.8769830620693 137.199482971274 123.389704872516 18.9791325627843 25.6218302062903 26.7528448750604
263305_at 425.904695789452 363.787686425961 181.958984173851 243.600259753964 308.069284051079 320.631318289968
263306_at 79.2437400805495 150.222258861065 453.151489398145 207.067298706944 81.6392733728453 177.489344250008
263307_at 12.8285841915473 151.970458315078 22.9325372056094 310.981616755459 4.08005468026462 74.1729058222826
263308_at 8.0301592543033 15.5395694826585 319.142577374055 23.6589562117771 5.89812035316459 58.1226566886157
263309_at 10.4734108681765 10.9567968156153 50.795395780223 156.635995599734 15.4157925032090 93.613815874008
263310_s_at 10.0580763069595 29.3614199812752 90.835751977491 29.303491795697 7.25313045466 17.0959731831903
263311_at 43.2878952712578 492.466723279095 342.618463822159 140.457748668626 139.412488612032 90.3261277105128
263312_at 4.67332135828502 14.2324508096397 14.6877987980276 215.397915475621 4.39490397148905 43.8536695424794
263313_at 5.45168642759641 33.7950456104431 110.170023404251 43.7720030537736 13.5862296976420 20.1994266955484
263314_at 152.752296906969 176.697540359053 33.4396290349131 297.449444706067 125.790984532129 60.2489678652611
263315_at 245.51687229848 74.946733481481 253.490827829533 39.5816252894671 190.789317115557 267.131845948606
263316_s_at 39.5198992385687 14.7052072457680 18.609487061447 15.5507370624794 193.237630609873 257.084583640769
263317_s_at 55.4802619318441 226.858086026037 304.918402569999 287.076615008373 85.278708269706 172.032897857911
263318_at 15.1908401952337 28.4445286594582 156.812686495836 90.4897855991924 130.440130725144 35.7620336530971
263319_at 310.569508318413 357.653092635481 343.588886175973 1569.49192203345 1162.71012427764 1657.48424852886
263320_at 1038.68537477143 756.470219474495 594.463428993985 1344.93816646926 1733.32804111753 874.788897572464
263321_at 3712.23722247802 3811.9374600323 3824.64259331056 3067.25391664163 3807.95081552837 3366.94768641058
263322_at 4.14550160332938 71.9794190069543 217.580080506377 23.2141332373426 82.4124898733088 212.43741621972
263323_at 35.9055021493626 12.5887464032664 23.5463794461638 42.0511754723749 19.5073579389915 13.6198250027650
263324_at 9.6929418081117 40.3904133391161 34.8697092646612 39.6621807811726 10.3657375359285 11.3581637661453
263325_at 1275.87184939275 1055.291581934 960.273397007736 1166.14003909030 1029.78142389075 1404.90883993677
263326_at 1514.19029361201 1424.73108023615 1758.16959747084 1385.18344836885 1553.41946904676 1422.80758540804
263327_at 66.3784794834877 122.744388017998 478.504465983579 46.0728781794559 174.284082257739 54.3509457867812
263328_at 150.636517855913 317.909890973519 167.3749534174 380.155429327898 216.656858392778 163.498746448659
263329_at 38.4097669736775 195.244559661012 30.8840597495442 17.1566953441006 62.9868389414468 10.1771329846202
263330_at 357.251223521452 262.726657510292 191.519935446011 110.576992614929 227.279388788776 157.603375256756
263331_at 640.739550501319 410.029627221678 472.386151778827 457.231968212601 616.107997444249 454.718069578571
263332_at 1624.76968901181 1273.81041545218 1315.98694151142 774.40358454717 1538.59846003008 953.807623731372
263333_at 757.52353832065 978.129049703761 819.426345642514 967.214303501178 744.535623288287 1059.90233626534
263334_at 945.083070065691 1027.80239795537 841.44635617219 876.614559504618 1091.98906689102 939.414922260612
263335_x_at 20.0171975318053 24.1269743227787 37.2178050564946 223.759151999603 44.0730860682006 13.1286543313349
263336_x_at 76.4794073764298 37.3865620211328 54.5882004051084 125.973277254354 81.7097562505809 93.821761657843
263337_at 53.1155048105938 75.0201021944663 359.938218852226 64.1517385793867 36.2533860358359 10.0197418202183
263338_at 17.6817656760218 216.105387091269 323.163970065707 48.2579834558809 17.921880061211 5.26776228003894
263339_at 10.6267600546506 10.8098595433694 12.4856623837793 47.5678382799741 1.20461925901118 8.29325566490002
263340_at 1.81301266335592 12.4311649343545 34.5298106186602 23.3344173288991 8.49627933238819 20.1030135177686
263341_at 40.6548811755876 162.420027272298 36.1797620979692 129.667144526451 27.2991178214073 121.470439594405
263342_at 11.9547613068260 36.2823312269380 19.9502583398348 54.352525830942 8.56779919122644 10.4585932478603
263343_at 3.82184747270256 19.4527567161151 69.7969036206544 186.057165298037 5.16053224616773 26.9042978247895
263344_at 1022.81272406976 743.194679402745 832.288279378599 878.213716079404 1134.34596373317 922.488506836483
263345_s_at 3145.70107353444 2500.53512515153 1540.82766503862 1159.58401480360 1508.68466304650 1677.19169046084
263346_at 14.4074164896894 123.284746278961 47.0964518073355 223.931516560558 6.52919883606464 175.707709283774
263347_at 113.268256080796 376.709782784504 220.521049102063 58.8691459617956 85.0556700703534 207.861090120579
263348_at 6554.60562245474 5947.34414530160 5866.8693880193 5558.97896516554 6828.52704754295 6498.57067377133
263349_at 702.643365779334 710.858137786729 552.828459519631 944.603026061668 745.068656126595 553.709542013559
263350_at 3948.51808645126 3272.53788690229 1516.07422604260 3476.19321355001 2811.35289601269 6330.51482744161
263351_at 305.984524879659 442.105332262711 301.215338099923 227.652268497207 376.576329014218 487.3223610724
263352_at 550.923190064493 527.523802909844 824.569244674045 679.945754719783 802.942431891079 373.763099927732
263353_at 8.02936847990704 36.9801450669506 31.0338161288271 19.4231269055002 26.0067510426342 109.836316069259
263354_at 20.5815727759672 93.2677755431796 40.7786338845553 155.650751558949 14.7828592066398 197.339654753965
263355_at 384.566846541305 234.646098063476 349.975422461553 371.72877856428 452.157604685313 356.529836106468
263356_at 431.251904285258 558.529990250803 607.183437365514 715.771219535452 479.207626882987 615.747504475379
263357_s_at 7.39891839915427 24.419793726533 134.137133420804 11.6374275540908 31.2384798254374 65.904934241254
263358_x_at 37.7685074097577 159.858351582041 20.6913523375082 98.0747323896764 13.0744647166595 158.864785470046
263359_at 2186.04149403680 1908.49653534373 1206.82958786461 1594.48957663980 1804.22445158662 1903.47972206074
263360_at 69.6364175197282 73.7827184813844 104.673407385824 161.003550369031 71.4295529538664 136.110039507233
263361_at 49.6419514457052 37.0499345419453 33.9898744362534 91.2520176100602 33.0091400303033 67.4568687017273
263362_at 4.12166852943217 29.0819041157164 14.2769255977976 142.554866173158 7.28784534432697 16.6949849294106
263363_at 127.879354928514 188.352544456834 52.162511332829 290.555657068224 19.5485413497750 228.145221834551
263364_at 54.5096772155231 14.2266729925377 50.8568556574288 11.4347697541587 32.5660991025365 14.4018549763743
263365_at 497.323668747421 557.081981232717 772.476083787352 207.491478417872 254.717598848401 228.782259865558
263366_at 18.0729458373822 41.8928378011165 35.3579591409656 47.7757541628313 29.4287431294095 112.260466781241
263367_at 27.9772493269109 22.1858281785043 391.722042134303 26.8614646081000 85.2962474007887 55.1596102416712
263368_at 9.07411765658944 19.1843886572138 25.9742522885239 428.540678431948 62.5455539971022 24.8593669230512
263369_at 29.5687966823575 65.661632489483 50.4940793471621 413.888092705491 58.1800866052379 13.9878182939416
263370_at 208.978723120380 333.710468820926 457.46803902159 766.299447402209 201.081657917289 183.024415735385
263371_at 2005.55977560294 1936.13236384926 1991.39136553663 1626.02871393446 1995.42675981732 2036.57248971217
263372_at 1018.74014198339 1121.12424857465 1878.02933358666 823.37108596406 1271.14920882280 690.563669467613
263373_at 401.732325609227 537.231605073498 483.402669809952 151.687369542818 312.919591084332 163.929872696723
263374_at 393.664422803364 163.723621111378 673.017142110632 397.506167341225 348.563572332981 265.207255191346
263375_s_at 2549.96042142401 2733.80228224167 2607.43287608021 2009.10259404439 3030.66897999643 2139.33157335503
263376_at 29.7128694379932 114.102808867929 24.7623085360321 165.831212327828 60.3126658361509 38.6842838252553
263377_at 12.2827599333779 264.606691416134 353.769946898266 74.1042992211643 8.22287690815624 25.7321763911178
263378_at 14.3412364653969 375.848110660906 398.588052707494 38.7901339673197 15.7379485009537 25.1135332683412
263379_at 1957.55319932292 1401.95405155987 1427.90001124465 1996.84709506863 2066.96137155233 2084.10991578013
263380_at 157.746714890985 272.228089421182 217.543462847367 450.984443310207 197.224810319145 12.4986023654938
263381_at 56.3503319826788 63.8852362941675 36.1506078266544 108.900937179362 49.1386692164342 128.067792676578
263382_at 119.112547994093 166.417303788030 21.0475389062000 44.4259036167690 163.80061900881 153.373077882110
263383_at 105.290887583276 254.265336548432 180.353095587317 302.164235615143 130.551191921398 163.343399242816
263384_at 14.0662470802768 138.038580377458 24.7310323014131 116.373177278557 14.2971959263441 46.0735337288293
263385_at 6.21983276886721 48.1422546021456 48.2911248849284 16.6288098659065 45.1649975269012 15.8501441883181
263386_at 375.562395642281 452.181374773895 634.90369263149 393.702847805073 444.902225758553 346.010373579189
263387_at 270.09237057478 383.783300267018 228.219740612951 183.437423271147 154.250688745757 103.911507526525
263388_at 3.25974144733358 13.0610250783509 170.078177584073 126.807665285751 13.5702992917696 13.6979724158947
263389_at 65.6263659623451 6.4969209939429 196.421668159814 15.8895590171239 15.4735441399413 20.3403662511597
263390_at 2.69858763275961 162.908046852506 36.926914823321 88.5750256356565 16.2294914070057 144.050875744024
263391_at 77.0352892665035 140.070616777461 24.0681255313753 398.833603831273 80.7641558422008 264.886258610396
263392_at 14.0014451354587 77.7934765376454 217.025217811107 6.89761660437418 29.7260861358195 48.2998656144929
263393_at 31.2739333318199 108.417186671652 22.0718403455321 15.6762937226642 18.1559584651285 84.13754715349
263394_at 14.0917485445496 11.5979606508332 109.689772540947 12.7619497310229 21.4766309940338 49.9384988153417
263395_at 7.74285740697495 335.240510204163 148.03567841817 73.8958936810944 33.4975490734369 124.964605820088
263396_at 592.374190140369 369.646893304059 665.439067966326 696.808192730808 584.589031207448 374.213089777577
263397_s_at 65.6391666337616 118.103564270364 184.776837713480 155.821688138541 62.6738567180011 12.7480361346716
263398_at 249.272373294576 182.405234382315 322.638361841675 210.941837558124 219.781850593531 263.026295691501
263399_at 2579.13315772812 2442.55496433348 3016.82679721738 1788.45690410959 2200.13541464610 2299.19698641824
263400_s_at 6579.03247968905 8209.9735980356 5352.46019356383 6613.48517566356 8130.5686924623 5341.80884465996
263401_at 100.850939219069 283.632528011164 18.8069749644141 33.1223734413595 107.830191863552 101.319151623321
263402_at 77.0056428582616 90.4390685116893 225.314714798881 15.8379412640712 51.9266358107411 92.9691969402398
263403_at 172.497250962518 126.783019855317 261.396719264128 202.894047693803 150.290652712134 158.874449424435
263404_s_at 603.521660431619 423.881373371374 365.848442460646 314.515700503979 451.717741774605 570.144040662337
263405_s_at 62.1424846100802 124.630128796251 400.761510059813 141.701121527724 57.5138393839233 235.620545291511
263406_at 532.540459336553 710.681036007024 650.103315589895 369.641540552730 503.526303884916 587.096269174124
263407_at 523.81647435097 580.085793992973 581.576742578484 289.784788394062 336.228390810095 419.02504728879
263408_at 72.5949996009949 54.9356941503369 245.386753106362 53.5866786195388 73.312102866674 17.5084617317931
263409_at 82.8631852780392 201.657526984144 137.230635288928 13.4265830746187 4.87247981036465 46.9931564065139
263410_at 78.3549672341707 18.3213060069064 26.1951419415249 35.3095927040496 52.2024677200827 22.1641790641460
263411_at 205.280776150106 277.91048520572 313.542497650778 112.933309144417 154.177968628306 194.798168538108
263412_at 994.488139635597 661.247773336484 498.327482122871 433.33338019856 673.894950322183 716.809873599883
263413_at 2148.93007643266 1499.26481629393 1222.49117003799 1834.62402016119 1600.47083934988 2200.32501969338
263414_at 639.327629515618 816.097581758978 636.771806858856 708.932207321573 680.354617375933 613.371150554318
263415_at 527.763463981538 713.742505927737 883.02360619974 867.788137352912 781.326101381663 835.97117585692
263416_at 11.2673755231922 223.935221522978 9.44709051176094 22.4715553569625 35.4632565745996 11.8890352017806
263417_at 9.00613144434074 285.936323105661 118.154013679687 33.7234141928799 6.48456247222587 21.7617541592740
263418_at 3.05397096714056 18.0340952818913 19.2298372403994 204.123456341051 6.7079056607296 18.6027592121727
263419_at 1262.53441184407 1069.79075939926 1050.91812522338 772.460227300612 912.649978948298 1173.63050460023
263420_at 322.832239389758 482.780419320548 359.050020403715 274.146385324769 284.380102464755 438.431635690709
263421_at 128.098546091243 320.207065925897 276.386580058934 134.581878789103 248.128606192158 263.058908474881
263422_s_at 1686.10870490111 1582.46615191905 1544.58102815051 1386.48787746670 1501.46288293697 1639.32486625182
263423_at 46.7537138424871 109.675572642715 33.4481639503176 141.462034075916 30.1305663742542 7.78800452771118
263424_at 1902.33850672467 1406.05808996659 1476.68541276614 1852.06538452753 1837.18744366474 1774.18453879845
263425_at 343.756105634061 640.829702172684 583.139194677179 379.675111949264 374.006468977886 336.063173616680
263426_at 6323.17835290307 4979.07582700029 4449.06998695209 5172.33709762708 6520.0450682324 5479.34309895825
263427_at 160.368235542249 72.4236418156392 241.458967333076 544.728957122586 167.065506733050 231.46370949168
263428_at 698.42992645637 328.704692951304 846.407328707503 607.957279567321 513.250086479496 432.035464001584
263429_at 480.537728911212 842.725240173008 817.63788096961 680.108224407477 507.381630785082 334.807338902942
